id,title,author,date,url,description,type,tags,skills,data_skills
130776,Mastering Clustering with a Segmentation Problem,Indraneel Dutta Baruah,2021-08-03,https://www.kdnuggets.com/2021/08/mastering-clustering-segmentation-problem.html,The one stop shop for implementing the most widely used models in Python for unsupervised clustering.,tutorials,"Clustering, DBSCAN, K-means, Machine Learning, Segmentation, Unsupervised Learning",Density-Based Spatial Clustering of Applications with Noise (DBSCAN); Machine Learning; Python; Supervised Learning; Unsupervised Learning,Python Programming
130794,30 Most Asked Machine Learning Questions Answered,Abhay Parashar,2021-08-03,https://www.kdnuggets.com/2021/08/30-machine-learning-questions-answered.html,"There is always a lot to learn in machine learning. Whether you are new to the field or a seasoned practitioner and ready for a refresher, understanding these key concepts will keep your skills honed in the right direction.",tutorials,"Beginners, Interview Questions, Machine Learning, Regression, scikit-learn",Machine Learning; Regression; Scikit-learn,Regressions
130814,How DeepMind Trains Agents to Play Any Game Without Intervention,Jesus Rodriguez,2021-08-04,https://www.kdnuggets.com/2021/08/deepmind-trains-agents-play-without-intervention.html,A new paper proposes a new architecture and training environment for generally capable agents.,tutorials,"Agents, AI, DeepMind, Games",Architecture; Artificial Intelligence (AI); Play; Training,AI
130829,How To Become A Freelance Data Scientist – 4 Practical Tips,Pau Labarta Bajo,2021-08-04,https://www.kdnuggets.com/2021/08/how-become-freelance-data-scientist.html,"If you are a nerd-ish data scientist who wants to start working as an independent (remote) freelance data scientist, then these four practical tips can help you transition from the traditional 9-to-5 job to a dynamic experience as a remote contractor, just as the author did three years ago.",tutorials,"Career Advice, Consulting, Data Scientist, Freelance",Consulting,
130840,How Visualization is Transforming Exploratory Data Analysis,Todd Mostak,2021-08-04,https://www.kdnuggets.com/2021/08/visualization-transforming-exploratory-data-analysis.html,"Data analysts are dealing with bigger datasets than ever before, making interrogation difficult. Visualized Exploratory Data Analysis, supported by advanced parallel computing, promises an answer.",opinions,"Data Analysis, Data Exploration, Data Visualization, Geospatial",Data Visualization; Dataset; Exploratory Data Analysis; Parallel Computing; Visualization,Visualizations
130851,Artificial Intelligence vs Machine Learning in Cybersecurity,Peter Baltazar,2021-08-05,https://www.kdnuggets.com/2021/08/artificial-intelligence-machine-learning-cybersecurity.html,"Artificial Intelligence and Machine Learning are the next-gen technology used in various fields. With the rise in online threats, it has become essential to include these technologies in cybersecurity. In this post, we will know what roles do AI and ML play in cybersecurity.",opinions,"AI, Cybersecurity, Machine Learning, Security",Artificial Intelligence (AI); Cybersecurity; Machine Learning; Play; Security,AI
130866,Be Wary of Automated Feature Selection — Chi Square Test of Independence Example,Venkat Raman,2021-08-05,https://www.kdnuggets.com/2021/08/automated-feature-selection-chi-square-test-independence-example.html,"When Data Scientists use chi square test for feature selection, they just merely go by the ritualistic “If your p-value is low, the null hypothesis must go”. The automated function they use behaves no differently.",tutorials,"Automated Data Science, Automated Machine Learning, Feature Selection, Statistics",Automated Machine Learning; Data Science; Feature Selection; Golang; Statistics,Statistics
130884,Most Common Data Science Interview Questions and Answers,Nate Rosidi,2021-08-05,https://www.kdnuggets.com/2021/08/common-data-science-interview-questions-answers.html,"After analyzing 900+ data science interview questions from companies over the past few years, the most common data science interview question categories are reviewed in this guide, each explained with an example.",tutorials,"Data Science, Interview Questions",Data Science,
130877,Using Twitter to Understand Pizza Delivery Apprehension During COVID,Arimitra Maiti,2021-08-06,https://www.kdnuggets.com/2021/08/twitter-understand-pizza-delivery-covid.html,Analyzing customer sentiments and capturing any specific difference in emotion to order Dominos pizza in India during lockdown.,tutorials,"Analytics, COVID-19, Data Science, Retail, Sentiment Analysis, Twitter",Analytical; Data Science; Retail; Sentiment Analysis; Twitter,
130952,Essential Math for Data Science: Introduction to Systems of Linear Equations,Hadrien Jean,2021-08-06,https://www.kdnuggets.com/2021/08/essential-math-data-science-introduction-systems-linear-equations.html,"In this post, you’ll see how you can use systems of equations and linear algebra to solve a linear regression problem.",tutorials,"Data Science, Linear Algebra, Mathematics",Data Science; Linear Algebra; Linear Regression; Mathematics; Nonlinear Regression; Regression,Regressions
130996,Bootstrap a Modern Data Stack in 5 minutes with Terraform,Tuan Nguyen,2021-08-06,https://www.kdnuggets.com/2021/08/bootstrap-modern-data-stack-terraform.html,"What is a Modern Data Stack and how do you deploy one? This guide will motivate you to start on this journey with setup instructions for Airbyte, BigQuery, dbt, Metabase, and everything else you need using Terraform.",tutorials,"BigQuery, Cloud, Data Warehousing, dbt, Modern Data Stack",Airbyte; Bootstrap; Google BigQuery; Terraform,
131013,How to Query Your Pandas Dataframe,Matthew Przy,2021-08-09,https://www.kdnuggets.com/2021/08/query-pandas-dataframe.html,A Data Scientist’s perspective on SQL-like Python functions.,tutorials,"Data Preprocessing, Data Processing, Pandas, Python, SQL",Dataframe; Pandas; Processing; Python; Structured Query Language (SQL); jQuery,Python Programming; SQL
131024,Including ModelOps in your AI strategy,Giuliano Liguori,2021-08-09,https://www.kdnuggets.com/2021/08/modelops-ai-strategy.html,"The strategic power of AI has been established thoroughly across many industries and companies, leading to surges in model creation. Investments in the people, processes, and tools for operationalizing models, referred to as ModelOps, lag. This function of operationalizing, integrating, and deploying AI models in line with businesses value expectations is growing into a core business capability as global use of AI matures.",opinions,"AI, ModelOps, Strategy",Artificial Intelligence (AI); Creatio; Investment,AI
131030,5 Tips for Writing Clean R Code,Marcin Dubel,2021-08-09,https://www.kdnuggets.com/2021/08/5-tips-writing-clean-r-code.html,This article summarizes the most common mistakes to avoid and outline best practices to follow in programming in general. Follow these tips to speed up the code review iteration process and be a rockstar developer in your reviewer’s eyes!,tutorials,"Programming, R",Code Review; Programming; R; Writing,R programming
131106,Practising SQL without your own database,Hui XiangChua,2021-08-10,https://www.kdnuggets.com/2021/08/sql-without-own-database.html,"SQL is a very important skill for data analysts and data scientists. However, when you are just starting out learning in the field, how can you practice querying with SQL if you don’t have any data stored in a database?",tutorials,"Beginners, Data.world, SQL",Data Analysis; Database; Structured Query Language (SQL),SQL
131111,Visualizing Bias-Variance,Theodore Tsitsimis,2021-08-10,https://www.kdnuggets.com/2021/08/visualizing-bias-variance.html,"In this article, we'll explore some different perspectives of what the bias-variance trade-off really means with the help of visualizations.",tutorials,"Bias, Machine Learning, Variance, Visualization",Machine Learning; Rally; Trade; Visualization,Visualizations
131135,How My Learning Path Changed After Becoming a Data Scientist,Soner Yildrim,2021-08-10,https://www.kdnuggets.com/2021/08/learning-path-changed-becoming-data-scientist.html,I keep learning but in a different way.,opinions,"Career Advice, Data Science, Data Scientist, Learning",Data Science; Deep Learning,Deep Learning
131146,The Difference Between Data Scientists and ML Engineers,Kurtis Pykes,2021-08-11,https://www.kdnuggets.com/2021/08/difference-between-data-scientists-ml-engineers.html,"What's the difference? Responsibilities, expertise, and salary expectations.",opinions,"Career Advice, Data Scientist, Machine Learning Engineer",Machine Learning,
131157,DeepMind’s New Super Model: Perceiver IO is a Transformer that can Handle Any Dataset,Jesus Roriguez,2021-08-11,https://www.kdnuggets.com/2021/08/deepmind-new-super-model-perceiver-io-transformer.html,"The new transformer-based architecture can process audio, video and images using a single model.",tutorials,"DeepMind, Modeling, Transformer",Architecture; Audio; Dataset; Image; Modelling; Transformer; Video,
131220,"For SQL, or why I’m so over-protective of my data people",Pedram Navid,2021-08-11,https://www.kdnuggets.com/2021/08/for-sql-data-people.html,"For decades, SQL has been the foundation for how humans interact with data. Alternate approaches seem to continually attempt to replace this powerful language. However, while much progress remains in the techniques and tools for the curation and management of data, the skilled craftspeople who work with data -- through the lens of SQL -- are likely to be around for decades more.",opinions,SQL,Brand Management; Structured Query Language (SQL),SQL
131076,MLOps And Machine Learning Roadmap,Ben Rogojan,2021-08-12,https://www.kdnuggets.com/2021/08/mlops-machine-learning-roadmap.html,A 16–20 week roadmap to review machine learning and learn MLOps.,tutorials,"Courses, DataRobot, Deployment, DevOps, Kubeflow, Kubernetes, Machine Learning, Microsoft Azure, MLOps",DataRobot; DevOps; Kubernetes; MLOps; Machine Learning; Microsoft Azure,
131178,How to Detect and Overcome Model Drift in MLOps,Bhaskar Ammu,2021-08-12,https://www.kdnuggets.com/2021/08/detect-overcome-model-drift-mlops.html,"This article has a look at model drift, and how to detect and overcome it in production MLOps.",tutorials,"Machine Learning, MLOps, Production",MLOps; Machine Learning,
131258,3 mindset changes to become a better analyst,Bob,2021-08-12,https://www.kdnuggets.com/2021/08/3-mindset-changes-better-analyst.html,"Once fresh out of school and ready to burst into an organization as a new hire with newly-developed skills and knowledge, many have learned that things tend to be a little different in the ""real world"" compared to university. A few shifts in your approach to continued learning and expanding your confidence might help you professionally reach a little further, faster.",opinions,"Advice, Career Advice, Data Analyst",,
131194,How to Train a BERT Model From Scratch,James Briggs,2021-08-13,https://www.kdnuggets.com/2021/08/train-bert-model-scratch.html,"Meet BERT’s Italian cousin, FiliBERTo.",tutorials,"BERT, Hugging Face, NLP, Python, Training",Italian; Natural Language Processing (NLP); Python; Training,NLP; Python Programming
131251,Introduction to Statistical Learning Second Edition,Matthew Mayo,2021-08-13,https://www.kdnuggets.com/2021/08/introduction-statistical-learning-v2.html,"The second edition of the classic ""An Introduction to Statistical Learning, with Applications in R"" was published very recently, and is now freely-available via PDF on the book's website.",tutorials,"Books, Data Science, Machine Learning, R, Statistical Learning, Statistics",Data Science; Machine Learning; R; Statistics,R programming; Statistics
131288,Querying the Most Granular Demographics Dataset,Matti Grotheer,2021-08-13,https://www.kdnuggets.com/2021/08/querying-granular-demographic-dataset.html,"Having access to broad and detailed population data can potentially offer enormous value to any organization looking to interact with specific demographics. However, access alone is not sufficient without being able to leverage advanced techniques to explore and visualize the data.",tutorials,"Big Data, Data Visualization, Geolocation, Neo4j, Open Source",Big Data; Data Visualization; Dataset; Microsoft Access; Population; Visualization,Visualizations
131297,Agile Data Labeling: What it is and why you need it,Jennifer Prendki,2021-08-16,https://www.kdnuggets.com/2021/08/agile-data-labeling.html,The notion of Agile in software development has made waves across industries with its revolution for productivity. Can the same benefits be applied to the often arduous task of annotating data sets for machine learning?,tutorials,"Agile, Data Labeling, Machine Learning, Tesla",Agile; Lean Software Development; Machine Learning,
131318,Prefect: How to Write and Schedule Your First ETL Pipeline with Python,Dario Radečić,2021-08-16,https://www.kdnuggets.com/2021/08/prefect-write-schedule-etl-pipeline-python.html,Workflow management systems made easy — both locally and in the cloud.,tutorials,"Cloud, ETL, Pipeline, Python",Extract Transform Load (ETL); Management; Python,ETL; Python Programming
131341,Writing Your First Distributed Python Application with Ray,Michael Galarnyk,2021-08-16,https://www.kdnuggets.com/2021/08/distributed-python-application-ray.html,"Using Ray, you can take Python code that runs sequentially and transform it into a distributed application with minimal code changes. Read on to find out why you should use Ray, and how to get started.",tutorials,"Distributed Computing, Parallelism, Python, Workflow",Distributed Computing; Python; Transformer; Writing,Python Programming
131312,Model Drift in Machine Learning – How To Handle It In Big Data,Sai Geetha,2021-08-17,https://www.kdnuggets.com/2021/08/model-drift-machine-learning-big-data.html,"Rendezvous Architecture helps you run and choose outputs from a Champion model and many Challenger models running in parallel without many overheads. The original approach works well for smaller data sets, so how can this idea adapt to big data pipelines?",tutorials,"Big Data, Data Engineering, Data Preparation, Machine Learning, Model Drift",Architecture; Big Data; Data Engineering; Data Pipeline; Data Preparation; Machine Learning,Data Cleansing / Preparation
131359,Linear Algebra for Natural Language Processing,Taaniya Arora,2021-08-17,https://www.kdnuggets.com/2021/08/linear-algebra-natural-language-processing.html,Learn about representing word semantics in vector space.,tutorials,"Linear Algebra, Mathematics, NLP, Python",Linear Algebra; Mathematics; Natural Language Processing (NLP); Python; Semantics,NLP; Python Programming
131368,What I Learned From “Women in Data Science” Conferences,Vidhi Chugh,2021-08-17,https://www.kdnuggets.com/2021/08/learned-women-data-science-conferences.html,"Read the author's perspective after attending 3 ""Women in Data Science"" conferences.",opinions,"Conference, Data Science, Women",Data Science,
131427,Data Scientist’s Guide to Efficient Coding in Python,Dr. Varshita Sher,2021-08-18,https://www.kdnuggets.com/2021/08/data-scientist-guide-efficient-coding-python.html,Read this fantastic collection of tips and tricks the author uses for writing clean code on a day-to-day basis.,tutorials,"Programming, Python, Tips",Coding; Programming; Python; Writing,Python Programming
131472,Open Source Datasets for Computer Vision,Kevin Vu,2021-08-18,https://www.kdnuggets.com/2021/08/open-source-datasets-computer-vision.html,"Access to high-quality, noise-free, large-scale datasets is crucial for training complex deep neural network models for computer vision applications. Many open-source datasets are developed for use in image classification, pose estimation, image captioning, autonomous driving, and object segmentation. These datasets must be paired with the appropriate hardware and benchmarking strategies to optimize performance.",tutorials,"Computer Vision, Datasets, Open Source",Benchmarking; Classification; Computer Vision; Dataset; Hardware; Image; Microsoft Access; Neural Network; Training,Computer Vision
131484,When Correlation is Better than Causation,Brittany Davis,2021-08-18,https://www.kdnuggets.com/2021/08/correlation-better-causation.html,Identifying causality in an analysis isn't always practical. We show a heuristic approach for using correlations to inform decisions.,tutorials,"Causation, Correlation, Data Science",Analysis; Correlation; Data Science,
131513,15 Things I Look for in Data Science Candidates,Mathias Gruber,2021-08-19,https://www.kdnuggets.com/2021/08/15-things-data-science-candidates.html,"This article presents advice for anyone looking or hiring for data science jobs, written by someone with practical and useful insight.",opinions,"Career Advice, Data Science, Data Science Skills, Data Scientist",Data Science,
131521,5 Data Science Career Mistakes To Avoid,Tessa Xie,2021-08-19,https://www.kdnuggets.com/2021/08/5-data-science-career-mistakes-avoid.html,"Everyone makes mistakes, which can be a good thing when they lead to learning and improvements over time. But, we can also try to first learn from others to expedite our personal growth. To get started, consider these lessons learned the hard way, so you don’t have to.",opinions,"Career Advice, Data Science, Mistakes",Data Science,
131529,Enhancing Machine Learning Personalization through Variety,Raghavan Kirthivasan,2021-08-19,https://www.kdnuggets.com/2021/08/machine-learning-personalization-variety.html,"Personalization drives growth and is a touchstone of good customer experience. Personalization driven through machine learning can enable companies to improve this experience while improving ROI for marketing campaigns. However, challenges exist in these techniques for when personalization makes sense and how and when specific options are recommended.",tutorials,"Machine Learning, Personalization, Recommender Systems",Customer Experience; Machine Learning; Marketing,
131555,How to Select an Initial Model for your Data Science Problem,Zachary Warnes,2021-08-20,https://www.kdnuggets.com/2021/08/select-initial-model-data-science-problem.html,Save yourself some time and headaches and start simple.,tutorials,"Data Science, Linear Regression, Logistic Regression, Modeling",Data Science; Linear Regression; Logistic Regression; Logistics; Nonlinear Regression; Regression; Regression Modelling,Regressions
131566,Stack Overflow Survey Data Science Highlights,Matthew Mayo,2021-08-20,https://www.kdnuggets.com/2021/08/stack-overflow-survey-data-science-highlights.html,"The results of the 2021 Stack Overflow Developer Survey were recently released, which is a fascinating snapshot of today's developers and the tools they are using. Have a look at some selections from the report, particularly those which may be of interest to data professionals.",opinions,"Cloud, Data Science, Databases, Developers, Programming, Programming Languages, StackOverflow, Survey",Data Science; Database; Programming Language; Selection,
131573,Demystifying AI: The prejudices of Artificial Intelligence (and human beings),Manjesh Gupta,2021-08-20,https://www.kdnuggets.com/2021/08/demystifying-ai-prejudices.html,"AI models are necessarily trained on historical data from the real-world--data that is generated from the daily goings on of society. If social-based biases are inherent in the training data, then will the AI predictions highlight these same biases? If so, what should we do (or not do) about making AI fair?",opinions,"AI, Bias, Ethics, Humans vs Machines",Artificial Intelligence (AI); Ethics; Training,AI
131622,5 Things That Make My Job as a Data Scientist Easier,Shree Vandana,2021-08-23,https://www.kdnuggets.com/2021/08/5-things-job-data-scientist-easier.html,"After working as a Data Scientist for a year, I am here to share some things I learnt along the way that I feel are helpful and have increased my efficiency. Hopefully some of these tips can help you in your journey :)",opinions,"Data Science, Data Scientist, Metrics, Pandas, Plotly, Python, Time Series, Visualization",Data Science; Pandas; Plotly; Python; Time Series; Visualization,Python Programming; Visualizations
131640,7 reasons you should get a formal degree in Data Science,Purvanshi Mehta,2021-08-23,https://www.kdnuggets.com/2021/08/7-reasons-degree-data-science.html,So many options are now available online to learn in the field of data science. There are several factors to consider to determine if these options or a traditional degree from an academic institution is the best approach for your personal learning style and career aspirations.,opinions,Data Science Education,Data Science,
131650,Django’s 9 Most Common Applications,Aakash Bijwe,2021-08-23,https://www.kdnuggets.com/2021/08/django-9-common-applications.html,Django is a Python web application framework enjoying widespread adoption in the data science community. But what else can you use Django for? Read this article for 9 use cases where you can put Django to work.,opinions,"Django, Programming, Python",Data Science; Django; Programming; Python; Web Application Framework,Python Programming
131670,Automate Microsoft Excel and Word Using Python,Mohammad Khorasani,2021-08-24,https://www.kdnuggets.com/2021/08/automate-microsoft-excel-word-python.html,Integrate Excel with Word to generate automated reports seamlessly.,tutorials,"Excel, Microsoft, Python",Microsoft Excel; Python,Excel; Python Programming
131692,Essential Features of An Efficient Data Integration Solution,Rabia Hatim,2021-08-24,https://www.kdnuggets.com/2021/08/essential-features-efficient-data-integration-solution.html,This blog highlights the essential features of a data integration solution that help an organization generate consistent and accurate data to keep the business running smoothly.,opinions,"Big Data, Data Analytics, Data Integration, Data Processing",Big Data; Blogging; Data Analytics; Processing,
131730,Learning Data Science and Machine Learning: First Steps After The Roadmap,Harshit Tyagi,2021-08-24,https://www.kdnuggets.com/2021/08/learn-data-science-machine-learning.html,"Just getting into learning data science may seem as daunting as (if not more than) trying to land your first job in the field. With so many options and resources online and in traditional academia to consider, these pre-requisites and pre-work are recommended before diving deep into data science and AI/ML.",tutorials,"Data Science, Machine Learning, Mathematics, Python, Roadmap, Statistics",Artificial Intelligence (AI); Data Science; Machine Learning; Mathematics; Python; Statistics,AI; Python Programming; Statistics
131756,What is Noise?,Vasant Dhar,2021-08-25,https://www.kdnuggets.com/2021/08/what-is-noise.html,"We might have a reasonable sense for what ""noise"" is as some statically random phenomena that occurs in Nature. But, how can this same characteristic be defined--and understood--within the context of making judgements, such as in human behavior, corporate decision-making, medicine, the law, and AI systems?",opinions,"Bias, Book, Daniel Kahneman, Statistics, Variance, Vasant Dhar",Artificial Intelligence (AI); Decision Making; Law; Medicine; Statistics,AI; Statistics
131766,How to Engineer Date Features in Python,Matthew Mayo,2021-08-25,https://www.kdnuggets.com/2021/08/engineer-date-features-python.html,This article discusses and demonstrates how to quickly engineer some common date features using Python.,tutorials,"Beginners, Data Preprocessing, Data Processing, Feature Engineering, Python, Time Series",Feature Engineering; Processing; Python; Time Series,Python Programming
131784,15 Python Snippets to Optimize your Data Science Pipeline,Lucas Soares,2021-08-25,https://www.kdnuggets.com/2021/08/15-python-snippets-optimize-data-science-pipeline.html,Quick Python solutions to help your data science cycle.,tutorials,"Data Science, Optimization, Pipeline, Python",Data Science; Python,Python Programming
131846,The Most Important Tool for Data Engineers,Leo Godin,2021-08-26,https://www.kdnuggets.com/2021/08/most-important-tool-data-engineers.html,And it has nothing to do with Python or SQL,opinions,"Career Advice, Data Engineer, Data Engineering",Data Engineering; Python; Structured Query Language (SQL),Python Programming; SQL
131854,Coding Ethics for AI & AIOps: Designing Responsible AI Systems,Manisha Singh,2021-08-26,https://www.kdnuggets.com/2021/08/coding-ethics-ai-aiops-designing-responsible-ai-systems.html,AI ops has taken Human machine collaboration to the next level where humans and machines are not just coexisting but are collaborating and working together like team members.,opinions,"AI, Bias, DevOps, Ethics, ModelOps",Artificial Intelligence (AI); Coding; Collaboration; DevOps; Ethics,AI
131878,11 Best Data Science Education Platforms,Zulie Rane,2021-08-26,https://www.kdnuggets.com/2021/08/11-best-data-science-education-platforms.html,"We cover 11 best Data Science Education platforms for 11 different use cases, ranging from specific languages to hands-on learners, to the best free option.",tutorials,"Data Science Education, Data Scientist, Online Education, Programming",Data Science; Platform; Programming,
131819,"3 Data Acquisition, Annotation, and Augmentation Tools",Matthew Mayo,2021-08-27,https://www.kdnuggets.com/2021/08/3-data-labeling-synthesizing-augmentation-tools.html,"Check out these 3 projects found around GitHub that can help with your data acquisition, annotation, and augmentation tasks.",tutorials,"Computer Vision, Data Annotation, Data Labeling, Datasets, GitHub, NLP, Synthetic Data",Computer Vision; Data Acquisition; Dataset; Github; Natural Language Processing (NLP),Computer Vision; Github; NLP
131903,The Significance of Data-centric AI,Vidhi Chugh,2021-08-27,https://www.kdnuggets.com/2021/08/significance-data-centric-ai.html,How a systematic way of maintaining data quality can do wonders to your model performance.,opinions,"AI, Andrew Ng, Machine Learning",Artificial Intelligence (AI); Machine Learning,AI
132031,How causal inference lifts augmented analytics beyond flatland,Michael Klaput,2021-08-27,https://www.kdnuggets.com/2021/08/causal-inference-augmented-analytics-beyond-flatland.html,"In our quest to better understand and predict business outcomes, traditional predictive modeling tends to fall flat. However, causal inference techniques along with business analytics approaches can unravel what truly changes your KPIs.",opinions,"Analytics, Causality, Data Science, Python, Regression",Business Analysis; Business Analytics; Data Science; Inference; Predictive Model; Predictive Modelling; Python; Regression,Python Programming; Regressions
131681,Introducing Packed BERT for 2x Training Speed-up in Natural Language Processing,Krell & Kosec,2021-08-30,https://www.kdnuggets.com/2021/08/packed-bert-training-speed-up-natural-language-processing.html,Check out this new BERT packing algorithm for more efficient training.,tutorials,"BERT, NLP, Python, Training",Algorithm; Natural Language Processing (NLP); Python; Training,NLP; Python Programming
131916,The Top Industries Hiring Data Scientists in 2021,Devin Partida,2021-08-30,https://www.kdnuggets.com/2021/08/top-industries-hiring-data-scientists-2021the-top-industries-hiring-data-scientists-in-2021.html,"People realize that effective uses of data can increase competitiveness, even in a challenging marketplace. Here are six industries hiring data scientists now that will likely continue doing so for the foreseeable future.",opinions,"Career Advice, Finance, Insurance, Life Science, Telecom",Finance; Insurance; Life Science,
132080,Data Science Project Infrastructure: How To Create It,Nate Rosidi,2021-08-30,https://www.kdnuggets.com/2021/08/data-science-project-infrastructure.html,The intension for most data science projects is to build something that people use. Creating something purposeful requires a solid infrastructure and processes that keeps problem-solving front-and-center for your audience.,tutorials,"Data Science, Infrastructure, Project",Data Science; Problem Solving,
131953,CSV Files for Storage? No Thanks. There’s a Better Option,Dario Radečić,2021-08-31,https://www.kdnuggets.com/2021/08/csv-files-storage-better-option.html,Saving data to CSV’s is costing you both money and disk space. It’s time to end it.,tutorials,"Data Management, Pandas, Parquet, Python",Data Management; Pandas; Python; Saving,Python Programming
132056,A Python Data Processing Script Template,Matthew Mayo,2021-08-31,https://www.kdnuggets.com/2021/08/python-data-processing-script-template.html,Here's a skeleton general purpose template for getting a Python command line script fleshed out as quickly as possible.,tutorials,"Programming, Python",Processing; Programming; Python; Template,Python Programming
132122,"Multilabel Document Categorization, step by step example",Saurabh Sharma,2021-08-31,https://www.kdnuggets.com/2021/08/multilabel-document-categorization.html,This detailed guide explores an unsupervised and supervised learning two-stage approach with LDA and BERT to develop a domain-specific document categorizer on unlabeled documents.,tutorials,"BERT, Data Labeling, Document Classification, LDA, NLP, Topic Modeling",Classification; Latent Dirichlet Allocation (LDA); Linear Discriminant Analysis (LDA); Natural Language Processing (NLP); Supervised Learning; Topic Modelling; Unsupervised Learning,NLP
131967,How is Machine Learning Beneficial in Mobile App Development?,Ria Katiyar,2021-09-01,https://www.kdnuggets.com/2021/09/machine-learning-beneficial-mobile-app-development.html,"Mobile app developers have a lot to gain by implementing AI & Machine Learning from the revolutionary changes that these disruptive technologies can offer. This is due to AI and ML's potential to strengthen mobile applications, providing for smoother user experiences capable of leveraging powerful features.",tutorials,"App, Development, Machine Learning, Mobile",Artificial Intelligence (AI); Machine Learning; PHP Development; User Experience (UX),AI
131983,Do You Read Excel Files with Python? There is a 1000x Faster Way,Nicolas Vandeput,2021-09-01,https://www.kdnuggets.com/2021/09/excel-files-python-1000x-faster-way.html,"In this article, I’ll show you five ways to load data in Python. Achieving a speedup of 3 orders of magnitude.",tutorials,"Excel, Microsoft, Pandas, Python, Scalability",Microsoft; Microsoft Excel; Pandas; Python,Excel; Python Programming
132162,Data Science Cheat Sheet 2.0,Aaron Wang,2021-09-01,https://www.kdnuggets.com/2021/09/data-science-cheat-sheet.html,"Check out this helpful, 5-page data science cheat sheet to assist with your exam reviews, interview prep, and anything in-between.",tutorials,"Cheat Sheet, Data Science",Data Science,
131997,Best Resources to Learn Natural Language Processing in 2021,Aqsa Zafar,2021-09-02,https://www.kdnuggets.com/2021/09/best-resources-learn-natural-language-processing-2021.html,"In this article, the author has listed listed all the best resources to learn natural language processing including Online Courses, Tutorials, Books, and YouTube Videos.",tutorials,"Books, Courses, NLP, Youtube",Natural Language Processing (NLP); Video; Youtube,NLP
132009,Build a synthetic data pipeline using Gretel and Apache Airflow,Drew Newberry,2021-09-02,https://www.kdnuggets.com/2021/09/build-synthetic-data-pipeline-gretel-apache-airflow.html,"In this blog post, we build an ETL pipeline that generates synthetic data from a PostgreSQL database using Gretel’s Synthetic Data APIs and Apache Airflow.",tutorials,"Airflow, Pipeline, Postgres, SQL, Synthetic Data",Apache Airflow; Application Programming Interface (API); Blogging; Data Pipeline; Database; Extract Transform Load (ETL); PostgreSQL; Structured Query Language (SQL),ETL; SQL
132192,How to solve machine learning problems in the real world,Pau Labarta Bajo,2021-09-02,https://www.kdnuggets.com/2021/09/solve-machine-learning-problems-real-world.html,"Becoming a machine learning engineer pro is your goal? Sure, online ML courses and Kaggle-style competitions are great resources to learn the basics. However, the daily job of a ML engineer requires an additional layer of skills that you won’t master through these approaches.",opinions,"Advice, Business, Data Quality, Machine Learning, SQL, Tips, XGBoost",Azure Machine Learning; Competition; Structured Query Language (SQL),SQL
131893,Behind OpenAI Codex: 5 Fascinating Challenges About Building Codex You Didn’t Know About,Jesus Rodriguez,2021-09-03,https://www.kdnuggets.com/2021/09/openai-codex-challenges.html,Some ML engineering and modeling challenges encountering during the construction of Codex.,opinions,"Codex, NLP, OpenAI",Construction; Engineering; Modelling; Natural Language Processing (NLP),NLP
132020,6 Cool Python Libraries That I Came Across Recently,Dhilip Subramanian,2021-09-03,https://www.kdnuggets.com/2021/09/6-cool-python-libraries-recently.html,Check out these awesome Python libraries for Machine Learning.,tutorials,"Data Science, Machine Learning, Python",Data Science; Machine Learning; Python,Python Programming
132226,Hypothesis Testing Explained,Angelica Lo Duca,2021-09-03,https://www.kdnuggets.com/2021/09/hypothesis-testing-explained.html,"This brief overview of the concept of Hypothesis Testing covers its classification in parametric and non-parametric tests, and when to use the most popular ones, including means, correlation, and distribution, in the case of one sample and two samples.",tutorials,"Hypothesis Testing, Statistics",Classification; Correlation; Hypothesis Testing; Parametric Test; Statistics; TestNG,Statistics
132247,Antifragility and Machine Learning,Prad Upadrashta,2021-09-06,https://www.kdnuggets.com/2021/09/antifragility-machine-learning.html,"Our intuition for most products, processes, and even some models might be that they either will get worse over time, or if they fail, they will experience an cascade of more failure. But, what if we could intentionally design systems and models to only get better, even as the world around them gets worse?",opinions,"Machine Learning, Mathematics, Statistics",Design; Machine Learning; Mathematics; Statistics,Statistics
132255,Five Key Facts About Wu Dao 2.0: The Largest Transformer Model Ever Built,Jesus Rodriguez,2021-09-06,https://www.kdnuggets.com/2021/09/five-key-facts-wu-dao-largest-transformer-model.html,The record-setting model combines some clever research and engineering methods.,tutorials,"AI, NLP, Transformer",Artificial Intelligence (AI); Engineering; Natural Language Processing (NLP); Research; Transformer,AI; NLP
132273,Fast AutoML with FLAML + Ray Tune,"Wu, Wang, Baum, Liaw & Galarnyk",2021-09-06,https://www.kdnuggets.com/2021/09/fast-automl-flaml-ray-tune.html,Microsoft Researchers have developed FLAML (Fast Lightweight AutoML) which can now utilize Ray Tune for distributed hyperparameter tuning to scale up FLAML’s resource-efficient & easily parallelizable algorithms across a cluster.,tutorials,"Automated Machine Learning, AutoML, Hyperparameter, Machine Learning, Microsoft, Python, Ray",Algorithm; Automated Machine Learning; Microsoft; Python,Python Programming
